[2022-02-05 12:10:09,651][INFO] Environments:
------------  ---------------------------------------------------------------------------
sys.platform  linux
Python        3.7.11 (default, Nov 23 2021, 05:29:02) [GCC 7.5.0]
JAX           0.2.27 @/mnt/data1/giung/venvs/jax0.2.27/lib/python3.7/site-packages/jax
jaxlib        0.1.75 @/mnt/data1/giung/venvs/jax0.2.27/lib/python3.7/site-packages/jaxlib
Flax          0.4.0 @/mnt/data1/giung/venvs/jax0.2.27/lib/python3.7/site-packages/flax
Optax         0.1.0 @/mnt/data1/giung/venvs/jax0.2.27/lib/python3.7/site-packages/optax
------------  ---------------------------------------------------------------------------

[2022-02-05 12:10:09,651][INFO] Command line arguments:
Namespace(batch_size=128, config_file='./configs/TIN200_R18-BN-ReLU_SGD.yaml', keep_every_n_checkpoints=None, learning_rate=0.1, num_epochs=100, num_warmup_epochs=5, opts=[], output_dir='./outputs/TIN200_R18-BN-ReLU/SGD/s42_e100_wd5e-4_4GPU/', seed=42, weight_decay=0.0005)

[2022-02-05 12:10:09,651][INFO] Using a random seed 42

[2022-02-05 12:10:09,770][INFO] Unable to initialize backend 'tpu_driver': NOT_FOUND: Unable to find driver in registry given worker: 
[2022-02-05 12:10:10,413][INFO] Unable to initialize backend 'tpu': INVALID_ARGUMENT: TpuPlatform is not available.
[2022-02-05 12:11:53,526][INFO] Found no checkpoint files in outputs/TIN200_R18-BN-ReLU/SGD/s42_e100_wd5e-4_4GPU
[2022-02-05 12:12:36,441][INFO] [Epoch   1/100] trn/acc1 6.39e-02, trn/loss 8.34e+00, trn/loss_ce 4.72e+00, trn/loss_wd 7.24e+03, trn/lr 9.99e-03
[2022-02-05 12:12:39,161][INFO] [Epoch   1/100] Validation: val/acc1 0.1208, val/loss_ce 4.1560
[2022-02-05 12:13:13,387][INFO] [Epoch   2/100] trn/acc1 1.81e-01, trn/loss 6.91e+00, trn/loss_ce 3.71e+00, trn/loss_wd 6.40e+03, trn/lr 3.00e-02
[2022-02-05 12:13:37,821][INFO] [Epoch   3/100] trn/acc1 2.64e-01, trn/loss 5.76e+00, trn/loss_ce 3.20e+00, trn/loss_wd 5.11e+03, trn/lr 5.00e-02
[2022-02-05 12:14:02,300][INFO] [Epoch   4/100] trn/acc1 3.22e-01, trn/loss 4.82e+00, trn/loss_ce 2.90e+00, trn/loss_wd 3.84e+03, trn/lr 7.00e-02
[2022-02-05 12:14:26,865][INFO] [Epoch   5/100] trn/acc1 3.55e-01, trn/loss 4.16e+00, trn/loss_ce 2.72e+00, trn/loss_wd 2.88e+03, trn/lr 9.00e-02
[2022-02-05 12:14:51,431][INFO] [Epoch   6/100] trn/acc1 3.83e-01, trn/loss 3.76e+00, trn/loss_ce 2.59e+00, trn/loss_wd 2.34e+03, trn/lr 1.00e-01
[2022-02-05 12:15:16,105][INFO] [Epoch   7/100] trn/acc1 4.08e-01, trn/loss 3.53e+00, trn/loss_ce 2.47e+00, trn/loss_wd 2.13e+03, trn/lr 9.99e-02
[2022-02-05 12:15:40,731][INFO] [Epoch   8/100] trn/acc1 4.26e-01, trn/loss 3.43e+00, trn/loss_ce 2.38e+00, trn/loss_wd 2.09e+03, trn/lr 9.98e-02
