[2022-03-17 19:12:55,364][INFO] Environments:
------------  ------------------------------------------------------------
sys.platform  linux
Python        3.8.10 (default, Nov 26 2021, 20:14:08) [GCC 9.3.0]
JAX           0.3.1 @/home/giung/.local/lib/python3.8/site-packages/jax
jaxlib        0.3.0 @/home/giung/.local/lib/python3.8/site-packages/jaxlib
Flax          0.4.0 @/home/giung/.local/lib/python3.8/site-packages/flax
Optax         0.1.1 @/home/giung/.local/lib/python3.8/site-packages/optax
------------  ------------------------------------------------------------

[2022-03-17 19:12:55,364][INFO] Command line arguments:
Namespace(batch_size=128, config_file='./configs/ImageNet1k_x32_WRN28x10-BN-ReLU.yaml', keep_every_n_checkpoints=None, learning_rate=0.01, num_epochs=100, num_warmup_epochs=5, opts=[], output_dir='./outputs/ImageNet1k_x32_WRN28x10-BN-ReLU/Base/s42/', seed=42, weight_decay=0.0005)

[2022-03-17 19:12:55,364][INFO] Using a random seed 42

[2022-03-17 19:12:55,391][INFO] Unable to initialize backend 'tpu_driver': NOT_FOUND: Unable to find driver in registry given worker: 
[2022-03-17 19:12:55,391][INFO] Unable to initialize backend 'gpu': NOT_FOUND: Could not find registered platform with name: "cuda". Available platform names are: Interpreter Host TPU
[2022-03-17 19:13:25,066][INFO] Found no checkpoint files in outputs/ImageNet1k_x32_WRN28x10-BN-ReLU/Base/s42
[2022-03-17 19:22:33,181][INFO] [Epoch   1/100] trn/acc1 8.13e-03, trn/loss 1.43e+01, trn/loss_ce 6.72e+00, trn/loss_wd 1.51e+04, trn/lr 1.00e-03
[2022-03-17 19:23:08,700][INFO] [Epoch   1/100] Validation: val/acc1 0.0181, val/loss_ce 6.3202
[2022-03-17 19:31:57,179][INFO] [Epoch   2/100] trn/acc1 3.93e-02, trn/loss 1.21e+01, trn/loss_ce 5.85e+00, trn/loss_wd 1.25e+04, trn/lr 3.00e-03
[2022-03-17 19:40:44,753][INFO] [Epoch   3/100] trn/acc1 1.12e-01, trn/loss 9.20e+00, trn/loss_ce 4.83e+00, trn/loss_wd 8.74e+03, trn/lr 5.00e-03
[2022-03-17 19:49:32,452][INFO] [Epoch   4/100] trn/acc1 2.04e-01, trn/loss 6.75e+00, trn/loss_ce 4.01e+00, trn/loss_wd 5.47e+03, trn/lr 7.00e-03
[2022-03-17 19:58:20,135][INFO] [Epoch   5/100] trn/acc1 2.72e-01, trn/loss 5.25e+00, trn/loss_ce 3.52e+00, trn/loss_wd 3.46e+03, trn/lr 9.00e-03
[2022-03-17 20:07:07,937][INFO] [Epoch   6/100] trn/acc1 3.17e-01, trn/loss 4.52e+00, trn/loss_ce 3.23e+00, trn/loss_wd 2.58e+03, trn/lr 1.00e-02
[2022-03-17 20:15:55,691][INFO] [Epoch   7/100] trn/acc1 3.48e-01, trn/loss 4.22e+00, trn/loss_ce 3.04e+00, trn/loss_wd 2.37e+03, trn/lr 9.99e-03
[2022-03-17 20:24:43,339][INFO] [Epoch   8/100] trn/acc1 3.70e-01, trn/loss 4.10e+00, trn/loss_ce 2.91e+00, trn/loss_wd 2.38e+03, trn/lr 9.98e-03
[2022-03-17 20:33:30,990][INFO] [Epoch   9/100] trn/acc1 3.86e-01, trn/loss 4.04e+00, trn/loss_ce 2.82e+00, trn/loss_wd 2.45e+03, trn/lr 9.97e-03
[2022-03-17 20:42:18,911][INFO] [Epoch  10/100] trn/acc1 3.99e-01, trn/loss 4.01e+00, trn/loss_ce 2.75e+00, trn/loss_wd 2.53e+03, trn/lr 9.94e-03
[2022-03-17 20:42:24,456][INFO] [Epoch  10/100] Validation: val/acc1 0.3857, val/loss_ce 2.8332
[2022-03-17 20:51:17,769][INFO] [Epoch  11/100] trn/acc1 4.09e-01, trn/loss 3.99e+00, trn/loss_ce 2.69e+00, trn/loss_wd 2.60e+03, trn/lr 9.92e-03
[2022-03-17 21:00:05,846][INFO] [Epoch  12/100] trn/acc1 4.18e-01, trn/loss 3.97e+00, trn/loss_ce 2.64e+00, trn/loss_wd 2.66e+03, trn/lr 9.88e-03
[2022-03-17 21:08:53,915][INFO] [Epoch  13/100] trn/acc1 4.25e-01, trn/loss 3.96e+00, trn/loss_ce 2.61e+00, trn/loss_wd 2.71e+03, trn/lr 9.85e-03
[2022-03-17 21:17:41,795][INFO] [Epoch  14/100] trn/acc1 4.31e-01, trn/loss 3.95e+00, trn/loss_ce 2.57e+00, trn/loss_wd 2.75e+03, trn/lr 9.80e-03
[2022-03-17 21:26:29,526][INFO] [Epoch  15/100] trn/acc1 4.36e-01, trn/loss 3.94e+00, trn/loss_ce 2.55e+00, trn/loss_wd 2.78e+03, trn/lr 9.76e-03
