[2022-02-05 03:26:30,636][INFO] Environments:
------------  ---------------------------------------------------------------------------
sys.platform  linux
Python        3.7.11 (default, Nov 23 2021, 05:29:02) [GCC 7.5.0]
JAX           0.2.27 @/mnt/data1/giung/venvs/jax0.2.27/lib/python3.7/site-packages/jax
jaxlib        0.1.75 @/mnt/data1/giung/venvs/jax0.2.27/lib/python3.7/site-packages/jaxlib
Flax          0.4.0 @/mnt/data1/giung/venvs/jax0.2.27/lib/python3.7/site-packages/flax
Optax         0.1.0 @/mnt/data1/giung/venvs/jax0.2.27/lib/python3.7/site-packages/optax
------------  ---------------------------------------------------------------------------

[2022-02-05 03:26:30,636][INFO] Command line arguments:
Namespace(batch_size=128, config_file='./configs/C100_R56-BN-ReLU_SGD.yaml', keep_every_n_checkpoints=None, learning_rate=0.1, num_epochs=200, num_warmup_epochs=5, opts=[], output_dir='./outputs/C100_R56-BN-ReLU/SGD/s42_e200_wd5e-4/', seed=42, weight_decay=0.0005)

[2022-02-05 03:26:30,637][INFO] Using a random seed 42

[2022-02-05 03:26:30,674][INFO] Unable to initialize backend 'tpu_driver': NOT_FOUND: Unable to find driver in registry given worker: 
[2022-02-05 03:26:30,952][INFO] Unable to initialize backend 'tpu': INVALID_ARGUMENT: TpuPlatform is not available.
[2022-02-05 03:26:45,005][INFO] Found no checkpoint files in outputs/C100_R56-BN-ReLU/SGD/s42_e200_wd5e-4
[2022-02-05 03:27:14,410][INFO] [Epoch   1/200] trn/acc1 5.20e-02, trn/loss 6.17e+00, trn/loss_ce 4.62e+00, trn/loss_wd 3.11e+03, trn/lr 9.97e-03
[2022-02-05 03:27:18,612][INFO] [Epoch   1/200] Validation: val/acc1 0.0934, val/loss_ce 3.9395
[2022-02-05 03:27:25,010][INFO] [Epoch   2/200] trn/acc1 1.41e-01, trn/loss 5.08e+00, trn/loss_ce 3.62e+00, trn/loss_wd 2.92e+03, trn/lr 3.00e-02
[2022-02-05 03:27:31,028][INFO] [Epoch   3/200] trn/acc1 2.27e-01, trn/loss 4.43e+00, trn/loss_ce 3.11e+00, trn/loss_wd 2.63e+03, trn/lr 5.00e-02
[2022-02-05 03:27:37,170][INFO] [Epoch   4/200] trn/acc1 2.93e-01, trn/loss 3.90e+00, trn/loss_ce 2.75e+00, trn/loss_wd 2.30e+03, trn/lr 7.00e-02
[2022-02-05 03:27:43,410][INFO] [Epoch   5/200] trn/acc1 3.44e-01, trn/loss 3.49e+00, trn/loss_ce 2.49e+00, trn/loss_wd 2.00e+03, trn/lr 9.00e-02
[2022-02-05 03:27:49,637][INFO] [Epoch   6/200] trn/acc1 3.88e-01, trn/loss 3.16e+00, trn/loss_ce 2.29e+00, trn/loss_wd 1.76e+03, trn/lr 1.00e-01
[2022-02-05 03:27:55,692][INFO] [Epoch   7/200] trn/acc1 4.28e-01, trn/loss 2.90e+00, trn/loss_ce 2.10e+00, trn/loss_wd 1.59e+03, trn/lr 1.00e-01
[2022-02-05 03:28:01,858][INFO] [Epoch   8/200] trn/acc1 4.56e-01, trn/loss 2.73e+00, trn/loss_ce 1.99e+00, trn/loss_wd 1.48e+03, trn/lr 1.00e-01
[2022-02-05 03:28:07,921][INFO] [Epoch   9/200] trn/acc1 4.77e-01, trn/loss 2.61e+00, trn/loss_ce 1.90e+00, trn/loss_wd 1.42e+03, trn/lr 9.99e-02
[2022-02-05 03:28:14,086][INFO] [Epoch  10/200] trn/acc1 4.97e-01, trn/loss 2.52e+00, trn/loss_ce 1.82e+00, trn/loss_wd 1.40e+03, trn/lr 9.99e-02
[2022-02-05 03:28:20,231][INFO] [Epoch  11/200] trn/acc1 5.09e-01, trn/loss 2.47e+00, trn/loss_ce 1.78e+00, trn/loss_wd 1.39e+03, trn/lr 9.98e-02
[2022-02-05 03:28:26,434][INFO] [Epoch  12/200] trn/acc1 5.22e-01, trn/loss 2.41e+00, trn/loss_ce 1.71e+00, trn/loss_wd 1.39e+03, trn/lr 9.97e-02
[2022-02-05 03:28:32,752][INFO] [Epoch  13/200] trn/acc1 5.30e-01, trn/loss 2.38e+00, trn/loss_ce 1.68e+00, trn/loss_wd 1.40e+03, trn/lr 9.96e-02
[2022-02-05 03:28:38,964][INFO] [Epoch  14/200] trn/acc1 5.41e-01, trn/loss 2.35e+00, trn/loss_ce 1.65e+00, trn/loss_wd 1.41e+03, trn/lr 9.95e-02
[2022-02-05 03:28:45,058][INFO] [Epoch  15/200] trn/acc1 5.48e-01, trn/loss 2.32e+00, trn/loss_ce 1.61e+00, trn/loss_wd 1.43e+03, trn/lr 9.94e-02
