[2022-02-05 02:54:05,956][INFO] Environments:
------------  ---------------------------------------------------------------------------
sys.platform  linux
Python        3.7.11 (default, Nov 23 2021, 05:29:02) [GCC 7.5.0]
JAX           0.2.27 @/mnt/data1/giung/venvs/jax0.2.27/lib/python3.7/site-packages/jax
jaxlib        0.1.75 @/mnt/data1/giung/venvs/jax0.2.27/lib/python3.7/site-packages/jaxlib
Flax          0.4.0 @/mnt/data1/giung/venvs/jax0.2.27/lib/python3.7/site-packages/flax
Optax         0.1.0 @/mnt/data1/giung/venvs/jax0.2.27/lib/python3.7/site-packages/optax
------------  ---------------------------------------------------------------------------

[2022-02-05 02:54:05,956][INFO] Command line arguments:
Namespace(batch_size=128, config_file='./configs/C100_R20-BN-ReLU_SGD.yaml', keep_every_n_checkpoints=None, learning_rate=0.1, num_epochs=200, num_warmup_epochs=5, opts=[], output_dir='./outputs/C100_R20-BN-ReLU/SGD/s42_e200_wd5e-4/', seed=42, weight_decay=0.0005)

[2022-02-05 02:54:05,956][INFO] Using a random seed 42

[2022-02-05 02:54:05,991][INFO] Unable to initialize backend 'tpu_driver': NOT_FOUND: Unable to find driver in registry given worker: 
[2022-02-05 02:54:06,329][INFO] Unable to initialize backend 'tpu': INVALID_ARGUMENT: TpuPlatform is not available.
[2022-02-05 02:54:12,026][INFO] Found no checkpoint files in outputs/C100_R20-BN-ReLU/SGD/s42_e200_wd5e-4
[2022-02-05 02:54:26,553][INFO] [Epoch   1/200] trn/acc1 5.74e-02, trn/loss 4.97e+00, trn/loss_ce 4.41e+00, trn/loss_wd 1.12e+03, trn/lr 9.97e-03
[2022-02-05 02:54:28,472][INFO] [Epoch   1/200] Validation: val/acc1 0.1022, val/loss_ce 3.9138
[2022-02-05 02:54:30,746][INFO] [Epoch   2/200] trn/acc1 1.47e-01, trn/loss 4.12e+00, trn/loss_ce 3.58e+00, trn/loss_wd 1.07e+03, trn/lr 3.00e-02
[2022-02-05 02:54:32,910][INFO] [Epoch   3/200] trn/acc1 2.24e-01, trn/loss 3.60e+00, trn/loss_ce 3.09e+00, trn/loss_wd 1.02e+03, trn/lr 5.00e-02
[2022-02-05 02:54:35,067][INFO] [Epoch   4/200] trn/acc1 2.88e-01, trn/loss 3.25e+00, trn/loss_ce 2.76e+00, trn/loss_wd 9.80e+02, trn/lr 7.00e-02
[2022-02-05 02:54:37,184][INFO] [Epoch   5/200] trn/acc1 3.37e-01, trn/loss 3.01e+00, trn/loss_ce 2.52e+00, trn/loss_wd 9.78e+02, trn/lr 9.00e-02
[2022-02-05 02:54:39,330][INFO] [Epoch   6/200] trn/acc1 3.77e-01, trn/loss 2.84e+00, trn/loss_ce 2.34e+00, trn/loss_wd 9.99e+02, trn/lr 1.00e-01
[2022-02-05 02:54:41,472][INFO] [Epoch   7/200] trn/acc1 4.07e-01, trn/loss 2.71e+00, trn/loss_ce 2.20e+00, trn/loss_wd 1.03e+03, trn/lr 1.00e-01
[2022-02-05 02:54:43,615][INFO] [Epoch   8/200] trn/acc1 4.29e-01, trn/loss 2.63e+00, trn/loss_ce 2.10e+00, trn/loss_wd 1.05e+03, trn/lr 1.00e-01
[2022-02-05 02:54:45,744][INFO] [Epoch   9/200] trn/acc1 4.48e-01, trn/loss 2.56e+00, trn/loss_ce 2.02e+00, trn/loss_wd 1.08e+03, trn/lr 9.99e-02
[2022-02-05 02:54:47,911][INFO] [Epoch  10/200] trn/acc1 4.62e-01, trn/loss 2.51e+00, trn/loss_ce 1.96e+00, trn/loss_wd 1.10e+03, trn/lr 9.99e-02
[2022-02-05 02:54:50,054][INFO] [Epoch  11/200] trn/acc1 4.75e-01, trn/loss 2.47e+00, trn/loss_ce 1.91e+00, trn/loss_wd 1.13e+03, trn/lr 9.98e-02
[2022-02-05 02:54:52,202][INFO] [Epoch  12/200] trn/acc1 4.89e-01, trn/loss 2.43e+00, trn/loss_ce 1.86e+00, trn/loss_wd 1.15e+03, trn/lr 9.97e-02
[2022-02-05 02:54:54,385][INFO] [Epoch  13/200] trn/acc1 4.93e-01, trn/loss 2.41e+00, trn/loss_ce 1.83e+00, trn/loss_wd 1.17e+03, trn/lr 9.96e-02
[2022-02-05 02:54:56,524][INFO] [Epoch  14/200] trn/acc1 4.99e-01, trn/loss 2.39e+00, trn/loss_ce 1.80e+00, trn/loss_wd 1.19e+03, trn/lr 9.95e-02
[2022-02-05 02:54:58,670][INFO] [Epoch  15/200] trn/acc1 5.09e-01, trn/loss 2.37e+00, trn/loss_ce 1.77e+00, trn/loss_wd 1.21e+03, trn/lr 9.94e-02
[2022-02-05 02:55:00,834][INFO] [Epoch  16/200] trn/acc1 5.13e-01, trn/loss 2.35e+00, trn/loss_ce 1.74e+00, trn/loss_wd 1.22e+03, trn/lr 9.93e-02
[2022-02-05 02:55:02,990][INFO] [Epoch  17/200] trn/acc1 5.18e-01, trn/loss 2.35e+00, trn/loss_ce 1.73e+00, trn/loss_wd 1.24e+03, trn/lr 9.91e-02
[2022-02-05 02:55:05,141][INFO] [Epoch  18/200] trn/acc1 5.23e-01, trn/loss 2.34e+00, trn/loss_ce 1.71e+00, trn/loss_wd 1.25e+03, trn/lr 9.90e-02
[2022-02-05 02:55:07,292][INFO] [Epoch  19/200] trn/acc1 5.27e-01, trn/loss 2.32e+00, trn/loss_ce 1.69e+00, trn/loss_wd 1.26e+03, trn/lr 9.88e-02
[2022-02-05 02:55:09,444][INFO] [Epoch  20/200] trn/acc1 5.30e-01, trn/loss 2.31e+00, trn/loss_ce 1.67e+00, trn/loss_wd 1.27e+03, trn/lr 9.86e-02
[2022-02-05 02:55:09,575][INFO] [Epoch  20/200] Validation: val/acc1 0.3722, val/loss_ce 2.6047
[2022-02-05 02:55:11,880][INFO] [Epoch  21/200] trn/acc1 5.32e-01, trn/loss 2.30e+00, trn/loss_ce 1.66e+00, trn/loss_wd 1.29e+03, trn/lr 9.84e-02
[2022-02-05 02:55:14,057][INFO] [Epoch  22/200] trn/acc1 5.34e-01, trn/loss 2.30e+00, trn/loss_ce 1.65e+00, trn/loss_wd 1.30e+03, trn/lr 9.82e-02
[2022-02-05 02:55:16,230][INFO] [Epoch  23/200] trn/acc1 5.40e-01, trn/loss 2.29e+00, trn/loss_ce 1.64e+00, trn/loss_wd 1.31e+03, trn/lr 9.80e-02
[2022-02-05 02:55:18,408][INFO] [Epoch  24/200] trn/acc1 5.44e-01, trn/loss 2.28e+00, trn/loss_ce 1.62e+00, trn/loss_wd 1.31e+03, trn/lr 9.78e-02
[2022-02-05 02:55:20,591][INFO] [Epoch  25/200] trn/acc1 5.48e-01, trn/loss 2.27e+00, trn/loss_ce 1.61e+00, trn/loss_wd 1.32e+03, trn/lr 9.76e-02
[2022-02-05 02:55:22,881][INFO] [Epoch  26/200] trn/acc1 5.50e-01, trn/loss 2.26e+00, trn/loss_ce 1.60e+00, trn/loss_wd 1.33e+03, trn/lr 9.73e-02
[2022-02-05 02:55:25,056][INFO] [Epoch  27/200] trn/acc1 5.51e-01, trn/loss 2.26e+00, trn/loss_ce 1.60e+00, trn/loss_wd 1.33e+03, trn/lr 9.70e-02
[2022-02-05 02:55:27,233][INFO] [Epoch  28/200] trn/acc1 5.54e-01, trn/loss 2.25e+00, trn/loss_ce 1.58e+00, trn/loss_wd 1.34e+03, trn/lr 9.68e-02
[2022-02-05 02:55:29,408][INFO] [Epoch  29/200] trn/acc1 5.56e-01, trn/loss 2.24e+00, trn/loss_ce 1.57e+00, trn/loss_wd 1.34e+03, trn/lr 9.65e-02
[2022-02-05 02:55:31,586][INFO] [Epoch  30/200] trn/acc1 5.59e-01, trn/loss 2.24e+00, trn/loss_ce 1.57e+00, trn/loss_wd 1.35e+03, trn/lr 9.62e-02
[2022-02-05 02:55:33,766][INFO] [Epoch  31/200] trn/acc1 5.60e-01, trn/loss 2.23e+00, trn/loss_ce 1.56e+00, trn/loss_wd 1.35e+03, trn/lr 9.58e-02
[2022-02-05 02:55:35,944][INFO] [Epoch  32/200] trn/acc1 5.61e-01, trn/loss 2.23e+00, trn/loss_ce 1.56e+00, trn/loss_wd 1.36e+03, trn/lr 9.55e-02
[2022-02-05 02:55:38,117][INFO] [Epoch  33/200] trn/acc1 5.60e-01, trn/loss 2.23e+00, trn/loss_ce 1.55e+00, trn/loss_wd 1.36e+03, trn/lr 9.52e-02
[2022-02-05 02:55:40,294][INFO] [Epoch  34/200] trn/acc1 5.69e-01, trn/loss 2.21e+00, trn/loss_ce 1.53e+00, trn/loss_wd 1.36e+03, trn/lr 9.48e-02
[2022-02-05 02:55:42,474][INFO] [Epoch  35/200] trn/acc1 5.66e-01, trn/loss 2.21e+00, trn/loss_ce 1.53e+00, trn/loss_wd 1.36e+03, trn/lr 9.45e-02
[2022-02-05 02:55:44,653][INFO] [Epoch  36/200] trn/acc1 5.69e-01, trn/loss 2.21e+00, trn/loss_ce 1.53e+00, trn/loss_wd 1.37e+03, trn/lr 9.41e-02
[2022-02-05 02:55:46,833][INFO] [Epoch  37/200] trn/acc1 5.72e-01, trn/loss 2.20e+00, trn/loss_ce 1.52e+00, trn/loss_wd 1.37e+03, trn/lr 9.37e-02
[2022-02-05 02:55:49,022][INFO] [Epoch  38/200] trn/acc1 5.72e-01, trn/loss 2.20e+00, trn/loss_ce 1.51e+00, trn/loss_wd 1.37e+03, trn/lr 9.33e-02
[2022-02-05 02:55:51,204][INFO] [Epoch  39/200] trn/acc1 5.75e-01, trn/loss 2.19e+00, trn/loss_ce 1.50e+00, trn/loss_wd 1.38e+03, trn/lr 9.29e-02
[2022-02-05 02:55:53,383][INFO] [Epoch  40/200] trn/acc1 5.74e-01, trn/loss 2.19e+00, trn/loss_ce 1.50e+00, trn/loss_wd 1.38e+03, trn/lr 9.25e-02
[2022-02-05 02:55:53,517][INFO] [Epoch  40/200] Validation: val/acc1 0.4418, val/loss_ce 2.2061
[2022-02-05 02:55:55,801][INFO] [Epoch  41/200] trn/acc1 5.77e-01, trn/loss 2.19e+00, trn/loss_ce 1.50e+00, trn/loss_wd 1.38e+03, trn/lr 9.20e-02
[2022-02-05 02:55:57,982][INFO] [Epoch  42/200] trn/acc1 5.78e-01, trn/loss 2.18e+00, trn/loss_ce 1.49e+00, trn/loss_wd 1.38e+03, trn/lr 9.16e-02
[2022-02-05 02:56:00,163][INFO] [Epoch  43/200] trn/acc1 5.80e-01, trn/loss 2.17e+00, trn/loss_ce 1.48e+00, trn/loss_wd 1.38e+03, trn/lr 9.11e-02
[2022-02-05 02:56:02,350][INFO] [Epoch  44/200] trn/acc1 5.77e-01, trn/loss 2.18e+00, trn/loss_ce 1.49e+00, trn/loss_wd 1.38e+03, trn/lr 9.07e-02
[2022-02-05 02:56:04,523][INFO] [Epoch  45/200] trn/acc1 5.83e-01, trn/loss 2.17e+00, trn/loss_ce 1.47e+00, trn/loss_wd 1.38e+03, trn/lr 9.02e-02
[2022-02-05 02:56:06,699][INFO] [Epoch  46/200] trn/acc1 5.81e-01, trn/loss 2.17e+00, trn/loss_ce 1.47e+00, trn/loss_wd 1.39e+03, trn/lr 8.97e-02
[2022-02-05 02:56:08,874][INFO] [Epoch  47/200] trn/acc1 5.84e-01, trn/loss 2.15e+00, trn/loss_ce 1.46e+00, trn/loss_wd 1.38e+03, trn/lr 8.92e-02
[2022-02-05 02:56:11,058][INFO] [Epoch  48/200] trn/acc1 5.82e-01, trn/loss 2.16e+00, trn/loss_ce 1.46e+00, trn/loss_wd 1.39e+03, trn/lr 8.87e-02
[2022-02-05 02:56:13,241][INFO] [Epoch  49/200] trn/acc1 5.86e-01, trn/loss 2.15e+00, trn/loss_ce 1.46e+00, trn/loss_wd 1.39e+03, trn/lr 8.82e-02
[2022-02-05 02:56:15,415][INFO] [Epoch  50/200] trn/acc1 5.89e-01, trn/loss 2.14e+00, trn/loss_ce 1.45e+00, trn/loss_wd 1.39e+03, trn/lr 8.77e-02
[2022-02-05 02:56:17,591][INFO] [Epoch  51/200] trn/acc1 5.89e-01, trn/loss 2.14e+00, trn/loss_ce 1.44e+00, trn/loss_wd 1.39e+03, trn/lr 8.72e-02
[2022-02-05 02:56:19,764][INFO] [Epoch  52/200] trn/acc1 5.88e-01, trn/loss 2.14e+00, trn/loss_ce 1.45e+00, trn/loss_wd 1.39e+03, trn/lr 8.66e-02
[2022-02-05 02:56:21,943][INFO] [Epoch  53/200] trn/acc1 5.93e-01, trn/loss 2.13e+00, trn/loss_ce 1.44e+00, trn/loss_wd 1.38e+03, trn/lr 8.61e-02
[2022-02-05 02:56:24,231][INFO] [Epoch  54/200] trn/acc1 5.95e-01, trn/loss 2.12e+00, trn/loss_ce 1.42e+00, trn/loss_wd 1.39e+03, trn/lr 8.55e-02
[2022-02-05 02:56:26,400][INFO] [Epoch  55/200] trn/acc1 5.93e-01, trn/loss 2.12e+00, trn/loss_ce 1.43e+00, trn/loss_wd 1.38e+03, trn/lr 8.49e-02
[2022-02-05 02:56:28,581][INFO] [Epoch  56/200] trn/acc1 5.96e-01, trn/loss 2.12e+00, trn/loss_ce 1.43e+00, trn/loss_wd 1.38e+03, trn/lr 8.43e-02
[2022-02-05 02:56:30,751][INFO] [Epoch  57/200] trn/acc1 5.98e-01, trn/loss 2.11e+00, trn/loss_ce 1.42e+00, trn/loss_wd 1.38e+03, trn/lr 8.38e-02
[2022-02-05 02:56:32,928][INFO] [Epoch  58/200] trn/acc1 5.99e-01, trn/loss 2.10e+00, trn/loss_ce 1.41e+00, trn/loss_wd 1.38e+03, trn/lr 8.32e-02
[2022-02-05 02:56:35,105][INFO] [Epoch  59/200] trn/acc1 5.98e-01, trn/loss 2.10e+00, trn/loss_ce 1.41e+00, trn/loss_wd 1.38e+03, trn/lr 8.25e-02
[2022-02-05 02:56:37,279][INFO] [Epoch  60/200] trn/acc1 5.98e-01, trn/loss 2.10e+00, trn/loss_ce 1.41e+00, trn/loss_wd 1.38e+03, trn/lr 8.19e-02
[2022-02-05 02:56:37,418][INFO] [Epoch  60/200] Validation: val/acc1 0.4836, val/loss_ce 1.9604
[2022-02-05 02:56:39,706][INFO] [Epoch  61/200] trn/acc1 6.01e-01, trn/loss 2.09e+00, trn/loss_ce 1.40e+00, trn/loss_wd 1.38e+03, trn/lr 8.13e-02
[2022-02-05 02:56:41,887][INFO] [Epoch  62/200] trn/acc1 6.05e-01, trn/loss 2.08e+00, trn/loss_ce 1.39e+00, trn/loss_wd 1.38e+03, trn/lr 8.07e-02
[2022-02-05 02:56:44,065][INFO] [Epoch  63/200] trn/acc1 6.04e-01, trn/loss 2.07e+00, trn/loss_ce 1.39e+00, trn/loss_wd 1.37e+03, trn/lr 8.00e-02
