[2022-02-06 15:13:26,731][INFO] Environments:
------------  ---------------------------------------------------------------------------
sys.platform  linux
Python        3.7.11 (default, Nov 23 2021, 05:29:02) [GCC 7.5.0]
JAX           0.2.27 @/mnt/data1/giung/venvs/jax0.2.27/lib/python3.7/site-packages/jax
jaxlib        0.1.75 @/mnt/data1/giung/venvs/jax0.2.27/lib/python3.7/site-packages/jaxlib
Flax          0.4.0 @/mnt/data1/giung/venvs/jax0.2.27/lib/python3.7/site-packages/flax
Optax         0.1.0 @/mnt/data1/giung/venvs/jax0.2.27/lib/python3.7/site-packages/optax
------------  ---------------------------------------------------------------------------

[2022-02-06 15:13:26,731][INFO] Command line arguments:
Namespace(batch_size=128, config_file='./configs/TIN200_R18-BN-ReLU_SGD.yaml', keep_every_n_checkpoints=None, learning_rate=0.1, num_epochs=100, num_warmup_epochs=5, opts=[], output_dir='./outputs/TIN200_R18-BN-ReLU/SGD/s42_e100_wd5e-4_1GPU/', seed=42, weight_decay=0.0005)

[2022-02-06 15:13:26,731][INFO] Using a random seed 42

[2022-02-06 15:13:26,769][INFO] Unable to initialize backend 'tpu_driver': NOT_FOUND: Unable to find driver in registry given worker: 
[2022-02-06 15:13:26,985][INFO] Unable to initialize backend 'tpu': INVALID_ARGUMENT: TpuPlatform is not available.
[2022-02-06 15:13:33,314][INFO] Found no checkpoint files in outputs/TIN200_R18-BN-ReLU/SGD/s42_e100_wd5e-4_1GPU
[2022-02-06 15:14:42,365][INFO] [Epoch   1/100] trn/acc1 6.96e-02, trn/loss 8.29e+00, trn/loss_ce 4.66e+00, trn/loss_wd 7.24e+03, trn/lr 9.99e-03
[2022-02-06 15:14:46,328][INFO] [Epoch   1/100] Validation: val/acc1 0.0954, val/loss_ce 4.4376
[2022-02-06 15:15:47,363][INFO] [Epoch   2/100] trn/acc1 1.94e-01, trn/loss 6.83e+00, trn/loss_ce 3.63e+00, trn/loss_wd 6.41e+03, trn/lr 3.00e-02
[2022-02-06 15:16:44,345][INFO] [Epoch   3/100] trn/acc1 2.79e-01, trn/loss 5.68e+00, trn/loss_ce 3.12e+00, trn/loss_wd 5.12e+03, trn/lr 5.00e-02
[2022-02-06 15:17:41,486][INFO] [Epoch   4/100] trn/acc1 3.33e-01, trn/loss 4.75e+00, trn/loss_ce 2.83e+00, trn/loss_wd 3.84e+03, trn/lr 7.00e-02
[2022-02-06 15:18:38,511][INFO] [Epoch   5/100] trn/acc1 3.68e-01, trn/loss 4.08e+00, trn/loss_ce 2.65e+00, trn/loss_wd 2.88e+03, trn/lr 9.00e-02
[2022-02-06 15:19:35,566][INFO] [Epoch   6/100] trn/acc1 3.96e-01, trn/loss 3.68e+00, trn/loss_ce 2.51e+00, trn/loss_wd 2.34e+03, trn/lr 1.00e-01
[2022-02-06 15:20:32,627][INFO] [Epoch   7/100] trn/acc1 4.23e-01, trn/loss 3.44e+00, trn/loss_ce 2.38e+00, trn/loss_wd 2.13e+03, trn/lr 9.99e-02
[2022-02-06 15:21:29,674][INFO] [Epoch   8/100] trn/acc1 4.42e-01, trn/loss 3.34e+00, trn/loss_ce 2.29e+00, trn/loss_wd 2.09e+03, trn/lr 9.98e-02
