[2022-02-06 06:32:49,748][INFO] Environments:
------------  -------------------------------------------------------------
sys.platform  linux
Python        3.8.10 (default, Nov 26 2021, 20:14:08) [GCC 9.3.0]
JAX           0.2.28 @/home/giung/.local/lib/python3.8/site-packages/jax
jaxlib        0.1.76 @/home/giung/.local/lib/python3.8/site-packages/jaxlib
Flax          0.4.0 @/home/giung/.local/lib/python3.8/site-packages/flax
Optax         0.1.1 @/home/giung/.local/lib/python3.8/site-packages/optax
------------  -------------------------------------------------------------

[2022-02-06 06:32:49,748][INFO] Command line arguments:
Namespace(batch_size=128, config_file='./configs/TIN200_R18-BN-ReLU_SGD.yaml', keep_every_n_checkpoints=None, learning_rate=0.1, num_epochs=100, num_warmup_epochs=5, opts=[], output_dir='./outputs/TIN200_R18-BN-ReLU/SGD/s42_e100_wd5e-4_8TPUv3/', seed=42, weight_decay=0.0005)

[2022-02-06 06:32:49,748][INFO] Using a random seed 42

[2022-02-06 06:32:49,774][INFO] Unable to initialize backend 'tpu_driver': NOT_FOUND: Unable to find driver in registry given worker: 
[2022-02-06 06:32:49,774][INFO] Unable to initialize backend 'gpu': NOT_FOUND: Could not find registered platform with name: "cuda". Available platform names are: TPU Interpreter Host
[2022-02-06 06:33:04,225][INFO] Found no checkpoint files in outputs/TIN200_R18-BN-ReLU/SGD/s42_e100_wd5e-4_8TPUv3
[2022-02-06 06:33:41,206][INFO] [Epoch   1/100] trn/acc1 5.96e-02, trn/loss 8.38e+00, trn/loss_ce 4.76e+00, trn/loss_wd 7.24e+03, trn/lr 9.99e-03
[2022-02-06 06:33:51,493][INFO] [Epoch   1/100] Validation: val/acc1 0.0927, val/loss_ce 4.4003
[2022-02-06 06:34:13,082][INFO] [Epoch   2/100] trn/acc1 1.67e-01, trn/loss 7.00e+00, trn/loss_ce 3.80e+00, trn/loss_wd 6.40e+03, trn/lr 3.00e-02
[2022-02-06 06:34:34,394][INFO] [Epoch   3/100] trn/acc1 2.48e-01, trn/loss 5.86e+00, trn/loss_ce 3.30e+00, trn/loss_wd 5.11e+03, trn/lr 5.00e-02
[2022-02-06 06:34:55,728][INFO] [Epoch   4/100] trn/acc1 3.04e-01, trn/loss 4.91e+00, trn/loss_ce 3.00e+00, trn/loss_wd 3.83e+03, trn/lr 7.00e-02
[2022-02-06 06:35:17,001][INFO] [Epoch   5/100] trn/acc1 3.39e-01, trn/loss 4.25e+00, trn/loss_ce 2.82e+00, trn/loss_wd 2.87e+03, trn/lr 9.00e-02
[2022-02-06 06:35:38,216][INFO] [Epoch   6/100] trn/acc1 3.66e-01, trn/loss 3.85e+00, trn/loss_ce 2.68e+00, trn/loss_wd 2.33e+03, trn/lr 1.00e-01
[2022-02-06 06:35:59,433][INFO] [Epoch   7/100] trn/acc1 3.88e-01, trn/loss 3.63e+00, trn/loss_ce 2.57e+00, trn/loss_wd 2.12e+03, trn/lr 9.99e-02
[2022-02-06 06:36:20,652][INFO] [Epoch   8/100] trn/acc1 4.05e-01, trn/loss 3.52e+00, trn/loss_ce 2.48e+00, trn/loss_wd 2.08e+03, trn/lr 9.98e-02
[2022-02-06 06:36:41,831][INFO] [Epoch   9/100] trn/acc1 4.21e-01, trn/loss 3.47e+00, trn/loss_ce 2.41e+00, trn/loss_wd 2.11e+03, trn/lr 9.97e-02
[2022-02-06 06:37:03,092][INFO] [Epoch  10/100] trn/acc1 4.33e-01, trn/loss 3.43e+00, trn/loss_ce 2.35e+00, trn/loss_wd 2.16e+03, trn/lr 9.94e-02
[2022-02-06 06:37:03,543][INFO] [Epoch  10/100] Validation: val/acc1 0.3784, val/loss_ce 2.7955
[2022-02-06 06:37:26,315][INFO] [Epoch  11/100] trn/acc1 4.41e-01, trn/loss 3.43e+00, trn/loss_ce 2.32e+00, trn/loss_wd 2.22e+03, trn/lr 9.92e-02
[2022-02-06 06:37:47,575][INFO] [Epoch  12/100] trn/acc1 4.54e-01, trn/loss 3.40e+00, trn/loss_ce 2.26e+00, trn/loss_wd 2.28e+03, trn/lr 9.88e-02
[2022-02-06 06:38:08,817][INFO] [Epoch  13/100] trn/acc1 4.59e-01, trn/loss 3.40e+00, trn/loss_ce 2.23e+00, trn/loss_wd 2.34e+03, trn/lr 9.85e-02
[2022-02-06 06:38:30,072][INFO] [Epoch  14/100] trn/acc1 4.66e-01, trn/loss 3.40e+00, trn/loss_ce 2.20e+00, trn/loss_wd 2.40e+03, trn/lr 9.80e-02
[2022-02-06 06:38:51,333][INFO] [Epoch  15/100] trn/acc1 4.73e-01, trn/loss 3.40e+00, trn/loss_ce 2.17e+00, trn/loss_wd 2.46e+03, trn/lr 9.76e-02
